NR_KONTA,SEGMENT,OBSZAR,REJON,CZAS_ZYCIA_KLIENTA,WARTOSC_FV
20386886,SOHO,Centralno-Wschodni,Lublin,1918,204.3
42806615,Os. Prywatna,Poludniowy,Opole,396,98
42501924,Os. Prywatna,Zachodni,Poznan,307,110
42501924,Os. Prywatna,Zachodni,Poznan,518,110
42501924,Os. Prywatna,Zachodni,Poznan,580,110
20451613,Business4,Poludniowy,Katowice Zachód,428,5820.8
20451613,Business4,Poludniowy,Katowice Zachód,826,6636.8
20451613,Business4,Poludniowy,Katowice Zachód,947,6636.8
42082986,Os. Prywatna,Pólnocny,Torun,188,69.94
42082986,Os. Prywatna,Pólnocny,Torun,243,118.76
42082986,Os. Prywatna,Pólnocny,Torun,277,51.1
42082986,Os. Prywatna,Pólnocny,Torun,795,48.48
42082986,Os. Prywatna,Pólnocny,Torun,823,47.6
42082986,Os. Prywatna,Pólnocny,Torun,948,46.36
42848000,Os. Prywatna,,,243,152.76
10058039,Os. Prywatna,Poludniowy,Katowice Wschód,1514,135.18
10058039,Os. Prywatna,Poludniowy,Katowice Wschód,1787,117.12
10058039,Os. Prywatna,Poludniowy,Katowice Wschód,1908,128.68
10058039,Os. Prywatna,Poludniowy,Katowice Wschód,1941,144.94
10058039,Os. Prywatna,Poludniowy,Katowice Wschód,1971,140.7
10058039,Os. Prywatna,Poludniowy,Katowice Wschód,2487,139.22
10058039,Os. Prywatna,Poludniowy,Katowice Wschód,2517,168.66
10058039,Os. Prywatna,Poludniowy,Katowice Wschód,2578,184.9
10058039,Os. Prywatna,Poludniowy,Katowice Wschód,2670,194.78
10058039,Os. Prywatna,Poludniowy,Katowice Wschód,2790,138.34
10058039,Os. Prywatna,Poludniowy,Katowice Wschód,2823,153.86
10058039,Os. Prywatna,Poludniowy,Katowice Wschód,2914,212.2
10058039,Os. Prywatna,Poludniowy,Katowice Wschód,3187,181.76
10058039,Os. Prywatna,Poludniowy,Katowice Wschód,3370,254.16
10058039,Os. Prywatna,Poludniowy,Katowice Wschód,3495,183.74
20520101,Os. Prywatna,Poludniowy,Kraków,305,152.04
20520101,Os. Prywatna,Poludniowy,Kraków,884,225.78
20520101,Os. Prywatna,Poludniowy,Kraków,1221,106.28
20520101,Os. Prywatna,Poludniowy,Kraków,1341,81.54
20520101,Os. Prywatna,Poludniowy,Kraków,1738,89.3
20520101,Os. Prywatna,Poludniowy,Kraków,1892,89.3
20520101,Os. Prywatna,Poludniowy,Kraków,1920,92.24
43223799,Os. Prywatna,Pólnocny,Torun,0,193.2
26133690,Os. Prywatna,Pólnocny,Bydgoszcz,2431,120.32
42388674,SOHO,Zachodni,Pila,183,63.84
42388674,SOHO,Zachodni,Pila,244,48.8
42388674,SOHO,Zachodni,Pila,335,48.8
42388674,SOHO,Zachodni,Pila,365,48.8
10410210,Os. Prywatna,Zachodni,Kalisz,1383,165.68
10410210,Os. Prywatna,Zachodni,Kalisz,2754,122.56
43038303,Os. Prywatna,Pólnocny,Bydgoszcz,61,39.72
43126229,Os. Prywatna,Zachodni,Poznan,61,110.82
42551092,SOHO,Centralno-Wschodni,Warszawa,306,107.72
42551092,SOHO,Centralno-Wschodni,Warszawa,335,70.58
20017839,Os. Prywatna,Centralno-Wschodni,Lublin,3018,71.84
20017839,Os. Prywatna,Centralno-Wschodni,Lublin,3076,71.1
42175523,SOHO,Pólnocny,Bydgoszcz,1154,391.7
20166362,Os. Prywatna,Poludniowy,Katowice Wschód,548,133.64
20166362,Os. Prywatna,Poludniowy,Katowice Wschód,702,141.54
10501621,Os. Prywatna,Poludniowy,Katowice Zachód,1219,227.32
10501621,Os. Prywatna,Poludniowy,Katowice Zachód,1525,237.02
10501621,Os. Prywatna,Poludniowy,Katowice Zachód,3352,151.3
42844328,Os. Prywatna,Centralno-Wschodni,Warszawa,181,82
42844328,Os. Prywatna,Centralno-Wschodni,Warszawa,272,82
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,1331,136.16
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,1422,127
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,1451,158.12
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,1696,151.46
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,1725,165.06
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,1787,177.08
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,1816,169.82
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,1849,159.36
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,1878,165.66
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,1908,148.24
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,2003,124.8
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,2122,130.3
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,2276,147.96
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,2335,124.44
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,2517,157.46
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,2549,147.28
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,2578,188.2
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,2762,122.24
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,3067,137.98
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,3278,131.46
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,3341,100.06
10039082,Os. Prywatna,Poludniowy,Katowice Wschód,3432,157.02
20042586,Os. Prywatna,Centralno-Wschodni,Lublin,1108,403.48
20042586,Os. Prywatna,Centralno-Wschodni,Lublin,2134,170
20042586,Os. Prywatna,Centralno-Wschodni,Lublin,2499,172.34
20042586,Os. Prywatna,Centralno-Wschodni,Lublin,2561,197.4
20042586,Os. Prywatna,Centralno-Wschodni,Lublin,2772,190.62
20042586,Os. Prywatna,Centralno-Wschodni,Lublin,2863,170
43128134,Os. Prywatna,Poludniowy,Katowice Wschód,61,193.42
42444020,Os. Prywatna,Pólnocny,Bydgoszcz,699,111.06
42256677,Os. Prywatna,Zachodni,Pila,482,72.44
42256677,Os. Prywatna,Zachodni,Pila,573,71.46
42256677,Os. Prywatna,Zachodni,Pila,1398,92.46
10064180,Os. Prywatna,Poludniowy,Katowice Wschód,1479,81.26
10064180,Os. Prywatna,Poludniowy,Katowice Wschód,1724,74.66
10064180,Os. Prywatna,Poludniowy,Katowice Wschód,2760,79.78
10064180,Os. Prywatna,Poludniowy,Katowice Wschód,3062,73.94
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,1390,215.2
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,1634,158.48
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,1725,186.8
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,1849,125.9
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,1878,149.32
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,1941,184.84
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,2032,186.66
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,2214,132.5
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,2305,204.96
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,2397,188.84
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,2425,142
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,2578,163.6
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,2732,156.64
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,2851,150.06
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,2914,176.42
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,3005,190.3
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,3096,125.42
10064559,Os. Prywatna,Poludniowy,Katowice Wschód,3370,131.24
20070614,Os. Prywatna,Zachodni,Poznan,1157,146.4
20070614,Os. Prywatna,Zachodni,Poznan,2863,186.78
10415714,Os. Prywatna,Zachodni,Kalisz,1538,68.98
10415714,Os. Prywatna,Zachodni,Kalisz,1662,67.58
10415714,Os. Prywatna,Zachodni,Kalisz,1809,109.32
10415714,Os. Prywatna,Zachodni,Kalisz,1962,83.84
10415714,Os. Prywatna,Zachodni,Kalisz,1991,96.8
10415714,Os. Prywatna,Zachodni,Kalisz,2082,81.5
10415714,Os. Prywatna,Zachodni,Kalisz,2175,91.24
10415714,Os. Prywatna,Zachodni,Kalisz,2481,77.76
10415714,Os. Prywatna,Zachodni,Kalisz,2510,112.6
10415714,Os. Prywatna,Zachodni,Kalisz,2845,89.62
42389099,Os. Prywatna,Poludniowy,Opole,459,62.7
42389099,Os. Prywatna,Poludniowy,Opole,948,70.24
24297369,Os. Prywatna,Pólnocny,Bydgoszcz,2618,297.32
24297369,Os. Prywatna,Pólnocny,Bydgoszcz,2834,122.08
24297369,Os. Prywatna,Pólnocny,Bydgoszcz,3199,112.54
24297369,Os. Prywatna,Pólnocny,Bydgoszcz,3865,82.1
42973159,Os. Prywatna,Zachodni,Poznan,182,162.16
43072909,SOHO,Poludniowy,Kraków,185,396.9
27441219,Os. Prywatna,Centralno-Wschodni,Warszawa,0,108.1
27441219,Os. Prywatna,Centralno-Wschodni,Warszawa,792,137.28
27441219,Os. Prywatna,Centralno-Wschodni,Warszawa,1198,71.68
27441219,Os. Prywatna,Centralno-Wschodni,Warszawa,1778,95.12
10044463,SOHO,Poludniowy,Katowice Wschód,1844,400.24
10044463,SOHO,Poludniowy,Katowice Wschód,1998,354.32
10044463,SOHO,Poludniowy,Katowice Wschód,2150,383.56
10044463,SOHO,Poludniowy,Katowice Wschód,2271,439.4
10044463,SOHO,Poludniowy,Katowice Wschód,2396,370
10044463,SOHO,Poludniowy,Katowice Wschód,2544,355.76
10044463,SOHO,Poludniowy,Katowice Wschód,2669,284.96
10044463,SOHO,Poludniowy,Katowice Wschód,2942,289.04
10044463,SOHO,Poludniowy,Katowice Wschód,3033,327.18
10044463,SOHO,Poludniowy,Katowice Wschód,3153,222.72
10171192,SOHO,Pólnocny,Torun,1831,78.32
10104294,Os. Prywatna,Poludniowy,Katowice Wschód,1605,105.56
10104294,Os. Prywatna,Poludniowy,Katowice Wschód,1696,105.4
10104294,Os. Prywatna,Poludniowy,Katowice Wschód,2122,119.48
10104294,Os. Prywatna,Poludniowy,Katowice Wschód,2276,78.34
10104294,Os. Prywatna,Poludniowy,Katowice Wschód,2369,68.62
42643721,Os. Prywatna,Centralno-Wschodni,Lublin,426,98
42643721,Os. Prywatna,Centralno-Wschodni,Lublin,455,98
42784393,Os. Prywatna,Zachodni,Kalisz,455,183.4
42607897,Os. Prywatna,Zachodni,Kalisz,302,118
42607897,Os. Prywatna,Zachodni,Kalisz,426,118
20435484,Os. Prywatna,Poludniowy,Katowice Zachód,1588,145.44
20435484,Os. Prywatna,Poludniowy,Katowice Zachód,1953,182.6
42439389,Os. Prywatna,Centralno-Wschodni,Warszawa,337,38
42551073,Os. Prywatna,Poludniowy,Katowice Wschód,0,140.38
42551073,Os. Prywatna,Poludniowy,Katowice Wschód,306,62.7
43061317,SOHO,Poludniowy,Opole,90,86.82
43061317,SOHO,Poludniowy,Opole,120,85.4
10071641,Os. Prywatna,Poludniowy,Katowice Zachód,1971,101.74
10071641,Os. Prywatna,Poludniowy,Katowice Zachód,2305,85.64
10071641,Os. Prywatna,Poludniowy,Katowice Zachód,2368,170.2
10071641,Os. Prywatna,Poludniowy,Katowice Zachód,2517,112
10071641,Os. Prywatna,Poludniowy,Katowice Zachód,2641,99.56
10071641,Os. Prywatna,Poludniowy,Katowice Zachód,2914,107.6
10071641,Os. Prywatna,Poludniowy,Katowice Zachód,3005,127.36
10071641,Os. Prywatna,Poludniowy,Katowice Zachód,3159,92.24
10071641,Os. Prywatna,Poludniowy,Katowice Zachód,3250,80.52
10071641,Os. Prywatna,Poludniowy,Katowice Zachód,3341,97.36
42850805,SOHO,Zachodni,Kalisz,273,298
20068137,Os. Prywatna,Poludniowy,Katowice Wschód,2803,82.62
26119033,Os. Prywatna,Pólnocny,Bydgoszcz,2238,111.9
26119033,Os. Prywatna,Pólnocny,Bydgoszcz,2574,169.9
26119033,Os. Prywatna,Pólnocny,Bydgoszcz,2875,138.22
26119033,Os. Prywatna,Pólnocny,Bydgoszcz,2939,168.92
26119033,Os. Prywatna,Pólnocny,Bydgoszcz,3364,147.02
26119033,Os. Prywatna,Pólnocny,Bydgoszcz,3393,149.86
26119033,Os. Prywatna,Pólnocny,Bydgoszcz,3576,215.24
42470950,Os. Prywatna,Poludniowy,Opole,340,110
20015451,Os. Prywatna,Centralno-Wschodni,Lublin,1522,434.56
20015451,Os. Prywatna,Centralno-Wschodni,Lublin,1614,506.3
20015451,Os. Prywatna,Centralno-Wschodni,Lublin,2133,500.22
20015451,Os. Prywatna,Centralno-Wschodni,Lublin,2286,605.14
20015451,Os. Prywatna,Centralno-Wschodni,Lublin,2376,677.9
20015451,Os. Prywatna,Centralno-Wschodni,Lublin,2559,604.36
20015451,Os. Prywatna,Centralno-Wschodni,Lublin,2894,835.4
20015451,Os. Prywatna,Centralno-Wschodni,Lublin,2985,919.1
20015451,Os. Prywatna,Centralno-Wschodni,Lublin,3168,612.58
20015451,Os. Prywatna,Centralno-Wschodni,Lublin,3292,570.1
10038669,Os. Prywatna,Poludniowy,Katowice Wschód,2214,257.18
10038669,Os. Prywatna,Poludniowy,Katowice Wschód,2517,115.38
10038669,Os. Prywatna,Poludniowy,Katowice Wschód,3217,126.24
43256313,Os. Prywatna,Zachodni,Poznan,0,158.48
42797818,SOHO,Centralno-Wschodni,Warszawa,367,256.5
42797818,SOHO,Centralno-Wschodni,Warszawa,425,257.78
20071896,Os. Prywatna,Poludniowy,Katowice Wschód,2772,136.72
42610074,SOHO,Zachodni,Kalisz,182,40
42610074,SOHO,Zachodni,Kalisz,547,40
23051181,Business3,Centralno-Wschodni,Warszawa,305,16348
23051181,Business3,Centralno-Wschodni,Warszawa,579,13908
23051181,Business3,Centralno-Wschodni,Warszawa,639,13908
24142856,Os. Prywatna,Pólnocny,Bydgoszcz,3472,153.76
24142856,Os. Prywatna,Pólnocny,Bydgoszcz,3836,165.24
42507629,Os. Prywatna,Centralno-Wschodni,Warszawa,642,138
10041159,Os. Prywatna,Poludniowy,Katowice Wschód,1299,71.32
10041159,Os. Prywatna,Poludniowy,Katowice Wschód,1331,74.62
10041159,Os. Prywatna,Poludniowy,Katowice Wschód,1696,141
10041159,Os. Prywatna,Poludniowy,Katowice Wschód,1725,153.7
10041159,Os. Prywatna,Poludniowy,Katowice Wschód,1787,114.44
10041159,Os. Prywatna,Poludniowy,Katowice Wschód,1849,154.92
10041159,Os. Prywatna,Poludniowy,Katowice Wschód,1941,111.58
10041159,Os. Prywatna,Poludniowy,Katowice Wschód,2122,88.88
10041159,Os. Prywatna,Poludniowy,Katowice Wschód,2151,90.64
10041159,Os. Prywatna,Poludniowy,Katowice Wschód,2214,112.38
10041159,Os. Prywatna,Poludniowy,Katowice Wschód,2305,129.3
10204021,Os. Prywatna,Pólnocny,Gdansk,1837,106.44
10204021,Os. Prywatna,Pólnocny,Gdansk,2048,206.98
10204021,Os. Prywatna,Pólnocny,Gdansk,2139,222.44
10204021,Os. Prywatna,Pólnocny,Gdansk,2171,223.68
10204021,Os. Prywatna,Pólnocny,Gdansk,2263,219.5
10204021,Os. Prywatna,Pólnocny,Gdansk,2839,200.06
10204021,Os. Prywatna,Pólnocny,Gdansk,3025,158
10204021,Os. Prywatna,Pólnocny,Gdansk,3299,164.1
10086973,Os. Prywatna,Poludniowy,Katowice Wschód,1361,157.16
10086973,Os. Prywatna,Poludniowy,Katowice Wschód,1542,130.22
10086973,Os. Prywatna,Poludniowy,Katowice Wschód,1816,110.24
10086973,Os. Prywatna,Poludniowy,Katowice Wschód,2670,66.24
10086973,Os. Prywatna,Poludniowy,Katowice Wschód,3067,57.86
42336321,Os. Prywatna,Pólnocny,Bydgoszcz,32,118.24
42336321,Os. Prywatna,Pólnocny,Bydgoszcz,333,108.84
42336321,Os. Prywatna,Pólnocny,Bydgoszcz,397,156.28
20329363,Business4,Centralno-Wschodni,Warszawa,609,2716.62
20329363,Business4,Centralno-Wschodni,Warszawa,673,2243.22
20329363,Business4,Centralno-Wschodni,Warszawa,1128,5691.1
20329363,Business4,Centralno-Wschodni,Warszawa,1891,1896.28
20329363,Business4,Centralno-Wschodni,Warszawa,2500,703.62
20329363,Business4,Centralno-Wschodni,Warszawa,2653,663.26
42842269,Os. Prywatna,,,119,87.52
42842269,Os. Prywatna,,,181,120.44
42842269,Os. Prywatna,,,272,122.64
42842269,Os. Prywatna,,,305,148.14
42842269,Os. Prywatna,,,363,97.9
43166535,SOHO,Centralno-Wschodni,Warszawa,0,59.14
20011575,Os. Prywatna,Centralno-Wschodni,Lublin,3412,57.88
42116695,SOHO,Poludniowy,Katowice Wschód,60,56.6
42116695,SOHO,Poludniowy,Katowice Wschód,339,48.8
42116695,SOHO,Poludniowy,Katowice Wschód,732,117.58
42308367,Os. Prywatna,Poludniowy,Katowice Wschód,1371,92.72
10314450,SOHO,Centralno-Wschodni,Lublin,1363,412.5
10314450,SOHO,Centralno-Wschodni,Lublin,1761,318.44
10314450,SOHO,Centralno-Wschodni,Lublin,1791,409.14
10314450,SOHO,Centralno-Wschodni,Lublin,1945,273.58
10314450,SOHO,Centralno-Wschodni,Lublin,1973,322.38
10314450,SOHO,Centralno-Wschodni,Lublin,2188,677.36
10314450,SOHO,Centralno-Wschodni,Lublin,2888,481.68
10314450,SOHO,Centralno-Wschodni,Lublin,3070,460.16
10314450,SOHO,Centralno-Wschodni,Lublin,3161,522.38
43167696,SOHO,Centralno-Wschodni,Warszawa,0,141.3
20052005,SOHO,Pólnocny,Gdansk,1464,79.72
20052005,SOHO,Pólnocny,Gdansk,2164,168.82
20052005,SOHO,Pólnocny,Gdansk,2499,108.72
20052005,SOHO,Pólnocny,Gdansk,3018,60.32
42553161,Os. Prywatna,Poludniowy,Katowice Wschód,91,349.44
42553161,Os. Prywatna,Poludniowy,Katowice Wschód,336,485.14
42553161,Os. Prywatna,Poludniowy,Katowice Wschód,489,355.14
42553161,Os. Prywatna,Poludniowy,Katowice Wschód,672,373.72
42487092,Os. Prywatna,Pólnocny,Torun,154,128
42803975,Os. Prywatna,Centralno-Wschodni,Warszawa,149,138
42803975,Os. Prywatna,Centralno-Wschodni,Warszawa,334,138
42527580,Os. Prywatna,Centralno-Wschodni,Warszawa,335,120
42367884,Os. Prywatna,Pólnocny,Bydgoszcz,364,68.56
42549904,Os. Prywatna,Poludniowy,Katowice Wschód,518,40
20156002,Os. Prywatna,Poludniowy,Katowice Zachód,1309,145.22
20156002,Os. Prywatna,Poludniowy,Katowice Zachód,1798,160.38
20156002,Os. Prywatna,Poludniowy,Katowice Zachód,2527,102.66
42901379,SOHO,Centralno-Wschodni,Warszawa,306,154.18
42836070,Os. Prywatna,Centralno-Wschodni,Warszawa,27,98.02
43044850,Os. Prywatna,Pólnocny,Gdansk,210,267.96
43124966,SOHO,Poludniowy,Katowice Wschód,61,218.02
42544449,SOHO,Poludniowy,Katowice Zachód,27,47.78
42544449,SOHO,Poludniowy,Katowice Zachód,181,54.22
42544449,SOHO,Poludniowy,Katowice Zachód,426,171.32
42544449,SOHO,Poludniowy,Katowice Zachód,699,52.44
20040274,Os. Prywatna,Zachodni,Kalisz,1740,69.54
20040274,Os. Prywatna,Zachodni,Kalisz,1772,75.62
20040274,Os. Prywatna,Zachodni,Kalisz,2650,133.44
20040274,Os. Prywatna,Zachodni,Kalisz,2712,151.82
20040274,Os. Prywatna,Zachodni,Kalisz,2774,111.26
20040274,Os. Prywatna,Zachodni,Kalisz,2833,72.1
20040274,Os. Prywatna,Zachodni,Kalisz,2924,151.08
20040274,Os. Prywatna,Zachodni,Kalisz,3201,113.76
42589097,Os. Prywatna,Zachodni,Poznan,304,138
42893762,Os. Prywatna,Centralno-Wschodni,Lublin,123,139.72
42893762,Os. Prywatna,Centralno-Wschodni,Lublin,152,138.98
10074179,Os. Prywatna,Poludniowy,Katowice Zachód,1361,66.2
10074179,Os. Prywatna,Poludniowy,Katowice Zachód,1668,72.64
10074179,Os. Prywatna,Poludniowy,Katowice Zachód,1849,85.66
10074179,Os. Prywatna,Poludniowy,Katowice Zachód,1878,92.62
10074179,Os. Prywatna,Poludniowy,Katowice Zachód,2732,107.92
10074179,Os. Prywatna,Poludniowy,Katowice Zachód,2851,117.66
10074179,Os. Prywatna,Poludniowy,Katowice Zachód,3278,64.8
10074179,Os. Prywatna,Poludniowy,Katowice Zachód,3403,92.62
10066425,Os. Prywatna,Poludniowy,Katowice Wschód,2122,64.74
10066425,Os. Prywatna,Poludniowy,Katowice Wschód,2425,99.22
10066425,Os. Prywatna,Poludniowy,Katowice Wschód,2790,92.62
10066425,Os. Prywatna,Poludniowy,Katowice Wschód,3005,127.32
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,2368,141.28
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,2425,126.64
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,2762,178.46
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,2823,122.98
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,2851,103.94
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,2914,112.36
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,3096,148.96
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,3187,145.3
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,3217,194.72
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,3403,92.96
10069336,Os. Prywatna,Poludniowy,Katowice Wschód,3432,124.14
42216351,SOHO,Zachodni,Poznan,819,518.38
42216351,SOHO,Zachodni,Poznan,1184,192.32
42216351,SOHO,Zachodni,Poznan,1275,455.4
10550885,Os. Prywatna,Poludniowy,Katowice Wschód,1371,197.78
10550885,Os. Prywatna,Poludniowy,Katowice Wschód,2589,152.32
10550885,Os. Prywatna,Poludniowy,Katowice Wschód,2652,226.52
26143703,Os. Prywatna,Pólnocny,Bydgoszcz,1077,43.92
26143703,Os. Prywatna,Pólnocny,Bydgoszcz,1916,49.5
26143703,Os. Prywatna,Pólnocny,Bydgoszcz,2098,38.52
26143703,Os. Prywatna,Pólnocny,Bydgoszcz,2190,38.52
26143703,Os. Prywatna,Pólnocny,Bydgoszcz,2555,38.52
10010471,Os. Prywatna,Centralno-Wschodni,Warszawa,1638,95.26
10010471,Os. Prywatna,Centralno-Wschodni,Warszawa,2004,101.3
10010471,Os. Prywatna,Centralno-Wschodni,Warszawa,2247,92.26
10010471,Os. Prywatna,Centralno-Wschodni,Warszawa,2277,110.34
10010471,Os. Prywatna,Centralno-Wschodni,Warszawa,2550,86.7
10010471,Os. Prywatna,Centralno-Wschodni,Warszawa,2856,86.7
10010471,Os. Prywatna,Centralno-Wschodni,Warszawa,3166,691.42
43177152,Os. Prywatna,Centralno-Wschodni,Warszawa,61,86.1
10300899,Os. Prywatna,Poludniowy,Katowice Wschód,3018,90.04
10300899,Os. Prywatna,Poludniowy,Katowice Wschód,3292,95.52
10300899,Os. Prywatna,Poludniowy,Katowice Wschód,3321,83.44
42612592,SOHO,Centralno-Wschodni,Warszawa,211,47.54
42961139,SOHO,Poludniowy,Katowice Zachód,62,304.14
42961139,SOHO,Poludniowy,Katowice Zachód,153,283.46
43043727,Os. Prywatna,Poludniowy,Katowice Wschód,0,86.96
42502391,Os. Prywatna,Centralno-Wschodni,Warszawa,404,88.6
42502391,Os. Prywatna,Centralno-Wschodni,Warszawa,467,88.6
20199925,Os. Prywatna,Zachodni,Poznan,762,276.78
20199925,Os. Prywatna,Zachodni,Poznan,793,314.12
20199925,Os. Prywatna,Zachodni,Poznan,945,266.82
20199925,Os. Prywatna,Zachodni,Poznan,1036,244.64
20199925,Os. Prywatna,Zachodni,Poznan,1099,330.68
20199925,Os. Prywatna,Zachodni,Poznan,1372,401.7
20199925,Os. Prywatna,Zachodni,Poznan,1463,372.62
20199925,Os. Prywatna,Zachodni,Poznan,1918,384.7
20199925,Os. Prywatna,Zachodni,Poznan,2101,367.48
20199925,Os. Prywatna,Zachodni,Poznan,2221,261.56
20199925,Os. Prywatna,Zachodni,Poznan,2345,320.08
20199925,Os. Prywatna,Zachodni,Poznan,2436,163.56
20199925,Os. Prywatna,Zachodni,Poznan,2527,227.88
20199925,Os. Prywatna,Zachodni,Poznan,2618,226.38
20199925,Os. Prywatna,Zachodni,Poznan,2772,224.88
20199925,Os. Prywatna,Zachodni,Poznan,2863,219.16
42483616,Os. Prywatna,Poludniowy,Katowice Wschód,244,260
42997057,Os. Prywatna,Poludniowy,Opole,29,138
42500217,Os. Prywatna,Centralno-Wschodni,Warszawa,31,88.6
42500217,Os. Prywatna,Centralno-Wschodni,Warszawa,185,88.6
10009952,SOHO,Centralno-Wschodni,Warszawa,1667,153.52
10009952,SOHO,Centralno-Wschodni,Warszawa,1729,131.28
10009952,SOHO,Centralno-Wschodni,Warszawa,1820,140.78
10009952,SOHO,Centralno-Wschodni,Warszawa,1976,100.46
10009952,SOHO,Centralno-Wschodni,Warszawa,2065,114.44
10009952,SOHO,Centralno-Wschodni,Warszawa,2156,151.32
10009952,SOHO,Centralno-Wschodni,Warszawa,2247,119.2
10009952,SOHO,Centralno-Wschodni,Warszawa,2520,99.94
10009952,SOHO,Centralno-Wschodni,Warszawa,3374,170.06
10009952,SOHO,Centralno-Wschodni,Warszawa,3528,174.32
42760210,Os. Prywatna,Zachodni,Pila,32,38.72
42754701,SOHO,Centralno-Wschodni,Lublin,61,129.3
42502892,Os. Prywatna,Centralno-Wschodni,Warszawa,222,88.6
42502892,Os. Prywatna,Centralno-Wschodni,Warszawa,285,88.6
42502892,Os. Prywatna,Centralno-Wschodni,Warszawa,496,193.86
42588939,Os. Prywatna,Poludniowy,Katowice Wschód,210,40
42588939,Os. Prywatna,Poludniowy,Katowice Wschód,273,59.9
42588939,Os. Prywatna,Poludniowy,Katowice Wschód,331,40
42588939,Os. Prywatna,Poludniowy,Katowice Wschód,364,40
10335742,Os. Prywatna,Centralno-Wschodni,Lublin,3427,84.92
43134677,SOHO,Zachodni,Kalisz,151,117.78
20116867,Os. Prywatna,Poludniowy,Katowice Zachód,1768,280.3
42660000,Os. Prywatna,Centralno-Wschodni,Lublin,213,118
42660000,Os. Prywatna,Centralno-Wschodni,Lublin,243,118
42660000,Os. Prywatna,Centralno-Wschodni,Lublin,396,118
43027110,Os. Prywatna,Zachodni,Poznan,182,105.84
10318762,Os. Prywatna,Centralno-Wschodni,Lublin,1579,361.26
10318762,Os. Prywatna,Centralno-Wschodni,Lublin,2034,187.46
10318762,Os. Prywatna,Centralno-Wschodni,Lublin,2461,137.64
10318762,Os. Prywatna,Centralno-Wschodni,Lublin,2825,154.82
10035687,Os. Prywatna,Poludniowy,Katowice Wschód,1481,133.6
